tag,tag_kind,tag_source,finding_id,name,pack_id,source_id,evaluation_mode,severity,status,maturity
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-slack-webhook-url-resolution-wont-fix,GitHub Secret Scanning Slack Webhook Url Resolution Wont Fix,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-ssh-private-key-open,GitHub Secret Scanning Ssh Private Key Alert Open,policy,policy,event,critical,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-ssh-private-key-push-protection-bypassed,GitHub Secret Scanning Ssh Private Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-ssh-private-key-resolution-false-positive,GitHub Secret Scanning Ssh Private Key Resolution False Positive,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-ssh-private-key-resolution-used-in-tests,GitHub Secret Scanning Ssh Private Key Resolution Used In Tests,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-ssh-private-key-resolution-wont-fix,GitHub Secret Scanning Ssh Private Key Resolution Wont Fix,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-stripe-live-secret-key-open,GitHub Secret Scanning Stripe Live Secret Key Alert Open,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-stripe-live-secret-key-push-protection-bypassed,GitHub Secret Scanning Stripe Live Secret Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-stripe-live-secret-key-resolution-false-positive,GitHub Secret Scanning Stripe Live Secret Key Resolution False Positive,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-stripe-live-secret-key-resolution-used-in-tests,GitHub Secret Scanning Stripe Live Secret Key Resolution Used In Tests,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-stripe-live-secret-key-resolution-wont-fix,GitHub Secret Scanning Stripe Live Secret Key Resolution Wont Fix,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-twilio-api-key-open,GitHub Secret Scanning Twilio Api Key Alert Open,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-twilio-api-key-push-protection-bypassed,GitHub Secret Scanning Twilio Api Key Push Protection Bypassed,policy,policy,event,critical,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-twilio-api-key-resolution-false-positive,GitHub Secret Scanning Twilio Api Key Resolution False Positive,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-twilio-api-key-resolution-used-in-tests,GitHub Secret Scanning Twilio Api Key Resolution Used In Tests,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secops-secret-twilio-api-key-resolution-wont-fix,GitHub Secret Scanning Twilio Api Key Resolution Wont Fix,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,github-secret-push-protection-disabled,Github Secret Push Protection Disabled,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,gitlab-runner-unprotected-tags,GitLab Runner Without Protected Tags,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,k8s-pod-image-pinned-by-digest,Kubernetes Pod Images Pinned by Digest,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,k8s-pod-image-tag-not-latest,Kubernetes Pod Image Tag Is Not Latest,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,ml-model-untrusted-source,ML Model from Untrusted Source,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,salesforce-admin-mfa-missing,Salesforce Admin MFA Missing,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,salesforce-connected-app-unreviewed,Salesforce Connected App Unreviewed,policy,policy,event,medium,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,salesforce-export-report-public-link,Salesforce Export Report Public Link,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,salesforce-profile-modify-all-data,Salesforce Profile Modify All Data,policy,policy,event,high,active,candidate
control-family:soc-2-cc8-change-management,compliance,control_ref,salesforce-user-never-logged-in-90d,Salesforce User Never Logged In 90d,policy,policy,event,medium,active,candidate
control-family:soc-2-cc9-risk-mitigation,compliance,control_ref,grc-vendor-review-overdue,GRC Vendor Review Overdue,grc,grc,event,medium,open,test
control-family:soc-2-cc9-risk-mitigation,compliance,control_ref,identity-okta-vendor-app-review-overdue,Okta Vendor App Linked to Overdue Vendor Review,policy,policy,event,high,active,candidate
control-family:soc-2-cc9-risk-mitigation,compliance,control_ref,identity-okta-vendor-app-without-grc-record,Okta Vendor App Missing GRC Vendor Record,policy,policy,event,medium,active,candidate
control-family:soc-2-cc9-risk-mitigation,compliance,control_ref,vendor-auth-method,Vendor Authentication Method Specified,policy,policy,event,medium,active,candidate
control-family:soc-2-cc9-risk-mitigation,compliance,control_ref,vendor-dpa-exists,Vendor Data Processing Agreement Exists,policy,policy,event,high,active,candidate
control-family:soc-2-cc9-risk-mitigation,compliance,control_ref,vendor-pci-compliance,High Risk Vendors PCI DSS Compliance,policy,policy,event,high,active,candidate
control-family:soc-2-cc9-risk-mitigation,compliance,control_ref,vendor-risk-assessed,Vendor Risk Level Assigned,policy,policy,event,medium,active,candidate
control-family:soc-2-cc9-risk-mitigation,compliance,control_ref,vendor-security-review-complete,Vendor Security Review Completed,policy,policy,event,high,active,candidate
control-family:soc-2-p1-notice-and-communication,compliance,control_ref,compliance-data-inventory-maintained,Data Inventory Maintained,policy,policy,event,medium,active,candidate
control-family:soc-2-p6-disclosure-and-notification,compliance,control_ref,vendor-dpa-exists,Vendor Data Processing Agreement Exists,policy,policy,event,high,active,candidate
control-family:soc-2-pi1-processing-integrity,compliance,control_ref,contract-billing-mismatch,Contract and Billing Mismatch,policy,policy,event,high,active,candidate
control-gap,routing,catalog,sdk-integration-active-risk,SDK Integration Reporting Active Risk Posture,sdk,sdk,event,high,open,test
control-overlay,routing,catalog,grc-failing-control-open-operational-findings,Failing GRC Control Has Open Operational Findings,grc,grc,graph,high,open,test
control-plane,routing,catalog,identity-auth-control-lifecycle-tampering,Identity Auth Control Lifecycle Tampering,identity,identity,event,high,open,test
control-plane,routing,catalog,sentinelone-protection-control-tampering,SentinelOne Protection Control Tampering,sentinelone,sentinelone,event,high,open,test
control-test,routing,catalog,grc-control-test-needs-attention,GRC Control Test Needs Attention,grc,grc,event,medium,open,test
control:ccpa:1798-100,compliance,control_ref,compliance-data-inventory-maintained,Data Inventory Maintained,policy,policy,event,medium,active,candidate
control:cerebro-ai-governance:ai-3,compliance,control_ref,ml-model-untrusted-source,ML Model from Untrusted Source,policy,policy,event,high,active,candidate
control:cerebro-ai-governance:ai-4,compliance,control_ref,aws-bedrock-model-no-guardrails,Bedrock Model Without Guardrails,policy,policy,event,medium,active,candidate
control:cerebro-ai-governance:ai-5,compliance,control_ref,aws-bedrock-model-no-guardrails,Bedrock Model Without Guardrails,policy,policy,event,medium,active,candidate
control:cerebro-financial-controls:fin-1,compliance,control_ref,same-user-approve-execute,Same User Approved and Executed Financial Action,policy,policy,event,critical,active,candidate
control:cerebro-financial-controls:fin-2,compliance,control_ref,contract-billing-mismatch,Contract and Billing Mismatch,policy,policy,event,high,active,candidate
control:cerebro-financial-controls:fin-3,compliance,control_ref,hubspot-excessive-discount,Excessive Discount on Small Deal,policy,policy,event,medium,active,candidate
control:cerebro-financial-controls:fin-3,compliance,control_ref,stripe-large-refund,Large Refund Without Approval,policy,policy,event,high,active,candidate
control:cerebro-operational-resilience:ops-2,compliance,control_ref,k8s-deployment-multiple-replicas,K8s Deployment Multiple Replicas,policy,policy,event,low,active,candidate
control:cerebro-operational-resilience:ops-2,compliance,control_ref,k8s-pod-liveness-probe-required,Kubernetes Pod Requires Liveness Probes,policy,policy,event,medium,active,candidate
control:cerebro-operational-resilience:ops-2,compliance,control_ref,k8s-pod-readiness-probe-required,Kubernetes Pod Requires Readiness Probes,policy,policy,event,medium,active,candidate
control:cerebro-operational-resilience:ops-2,compliance,control_ref,k8s-pod-resource-limits,K8s Pod Resource Limits,policy,policy,event,medium,active,candidate
control:cerebro-operational-resilience:ops-2,compliance,control_ref,resolution-time-breach,Zendesk Resolution Time SLA Breach,policy,policy,event,high,active,candidate
control:cerebro-operational-resilience:ops-2,compliance,control_ref,uptime-breach-enterprise,Enterprise Uptime SLA Breach,policy,policy,event,critical,active,candidate
control:cerebro-operational-resilience:ops-2,compliance,control_ref,zendesk-sla-breach,Zendesk First Response SLA Breach,policy,policy,event,high,active,candidate
control:cerebro-organizational-resilience:org-1,compliance,control_ref,org-bottleneck-critical,Single Person Bridges Multiple Teams,policy,policy,event,medium,active,candidate
control:cerebro-organizational-resilience:org-1,compliance,control_ref,org-bus-factor-critical,Critical System With Bus Factor 1,policy,policy,event,high,active,candidate
control:cerebro-organizational-resilience:org-1,compliance,control_ref,org-tenure-risk,Long-Tenured Sole Expert Showing Disengagement,policy,policy,event,high,active,candidate
