rule_id,name,domain,path,status,severity,category,resource,resource_type,source_id,evidence_mode,evidence_type,assessment_methods,frameworks,control_refs,control_families,metadata_tags,derived_tags,all_tags,risk_categories,mitre,remediation,risk_statement,remediation_intent,auditor_guidance
slack-external-shared-channel-unreviewed,Slack External Shared Channel Unreviewed,slack,policies/slack/slack-external-shared-channel-unreviewed.yaml,active,medium,slack,slack::channel,,policy,cel,resource_state,examine; test,ISO 27001:2022; NIST 800-53 r5; SOC 2,ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.12; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AU-2; SOC 2 CC6.1; SOC 2 CC6.6; SOC 2 CC7.1,ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 AU Audit and Accountability; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,external; external-sharing; generated; review; slack,assessment:examine; assessment:test; cel; evidence:resource_state; policy; slack,assessment:examine; assessment:test; cel; evidence:resource_state; external; external-sharing; generated; policy; review; slack,ACCESS_CONTROL; DATA_EXPOSURE,,"Restore external shared channel unreviewed controls to the approved state, capture owner approval, and retain evidence from the authoritative system.",The mapped control may not be operating effectively for the assessment period.,"Restore the assessed subject to the expected control state, preserve remediation evidence, and document any accepted risk or compensating control.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
slack-guest-user-no-expiry,Slack Guest User No Expiry,slack,policies/slack/slack-guest-user-no-expiry.yaml,active,medium,slack,slack::user,,policy,cel,resource_state,examine; test,ISO 27001:2022; NIST 800-53 r5; SOC 2,ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.12; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AU-2; SOC 2 CC6.1; SOC 2 CC6.6; SOC 2 CC7.1,ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 AU Audit and Accountability; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,expiry; generated; guest; guest-user; slack,assessment:examine; assessment:test; cel; evidence:resource_state; policy; slack,assessment:examine; assessment:test; cel; evidence:resource_state; expiry; generated; guest; guest-user; policy; slack,ACCESS_CONTROL; DATA_EXPOSURE,,"Restore guest user no expiry controls to the approved state, capture owner approval, and retain evidence from the authoritative system.",The mapped control may not be operating effectively for the assessment period.,"Restore the assessed subject to the expected control state, preserve remediation evidence, and document any accepted risk or compensating control.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
ssh-key-unused,SSH key pair is not used by any VM,cerebro,policies/cerebro/ssh-key-unused.yaml,active,low,cerebro,compute::ssh_key,,policy,cel,attack_path_context,examine; test,NIST 800-53 r5; PCI DSS v4.0.1,NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 8.6,NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 8 Identity and Authentication,compute; hygiene; ssh; wiz,assessment:examine; assessment:test; cel; cerebro; evidence:attack_path_context; policy,assessment:examine; assessment:test; cel; cerebro; compute; evidence:attack_path_context; hygiene; policy; ssh; wiz,,Credential Access:T1552,Delete unused SSH key pairs. Maintain key hygiene for security.,"Correlated resource context indicates a control weakness that may increase privilege, exposure, or data-risk impact.","Remediate the underlying resource state, reduce the correlated attack path, and retain graph/evidence context for review.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
storage-key-exposed,Validated exposure of storage account key/SAS token,cerebro,policies/cerebro/storage-key-exposed.yaml,active,critical,cerebro,*,,policy,cel,attack_path_context,examine; test,CIS Controls v8; NIST 800-53 r5; PCI DSS v4.0.1; SOC 2,CIS Controls v8 12; CIS Controls v8 13; NIST 800-53 r5 AC-3; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 8.6; SOC 2 C1.1; SOC 2 CC6.1; SOC 2 CC6.6,CIS Controls v8 12 Network Infrastructure Management; CIS Controls v8 13 Network Monitoring and Defense; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 1 Network Security Controls; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 C1 Confidentiality; SOC 2 CC6 Logical and Physical Access,secrets; storage; validated-exposure; wiz,assessment:examine; assessment:test; cel; cerebro; evidence:attack_path_context; policy,assessment:examine; assessment:test; cel; cerebro; evidence:attack_path_context; policy; secrets; storage; validated-exposure; wiz,EXTERNAL_EXPOSURE; UNPROTECTED_DATA,Collection:T1530; Credential Access:T1552; Initial Access:T1190,Rotate the exposed keys immediately. Check for unauthorized data access. Regenerate SAS tokens.,"Correlated resource context indicates a control weakness that may increase privilege, exposure, or data-risk impact.","Remediate the underlying resource state, reduce the correlated attack path, and retain graph/evidence context for review.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
stripe-large-refund,Large Refund Without Approval,stripe,policies/stripe/stripe-large-refund.yaml,active,high,stripe,stripe::charge,,policy,cel,billing_process_control,examine; interview,Cerebro Financial Controls,Cerebro Financial Controls FIN-3,Cerebro Financial Controls FIN Financial Controls,finance; guardrail; stripe,assessment:examine; assessment:interview; cel; evidence:billing_process_control; policy; stripe,assessment:examine; assessment:interview; cel; evidence:billing_process_control; finance; guardrail; policy; stripe,,,,"Billing, payment, refund, or approval evidence may indicate an unmanaged financial process control gap.","Review the billing record, complete approval or customer action, and retain evidence.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
stripe-payment-failure-streak,Consecutive Payment Failures,stripe,policies/stripe/stripe-payment-failure-streak.yaml,active,critical,stripe,stripe::subscription,,policy,cel,billing_process_control,examine; interview,Cerebro Revenue Operations,Cerebro Revenue Operations REV-4; Cerebro Revenue Operations REV-5,Cerebro Revenue Operations REV Revenue Operations Controls,churn-risk; revenue; stripe,assessment:examine; assessment:interview; cel; evidence:billing_process_control; policy; stripe,assessment:examine; assessment:interview; cel; churn-risk; evidence:billing_process_control; policy; revenue; stripe,,,,"Billing, payment, refund, or approval evidence may indicate an unmanaged financial process control gap.","Review the billing record, complete approval or customer action, and retain evidence.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
stripe-trial-no-payment-method,Trial Ending Without Payment Method,stripe,policies/stripe/stripe-trial-no-payment-method.yaml,active,medium,stripe,stripe::subscription,,policy,cel,billing_process_control,examine; interview,Cerebro Revenue Operations,Cerebro Revenue Operations REV-3,Cerebro Revenue Operations REV Revenue Operations Controls,conversion; revenue; stripe,assessment:examine; assessment:interview; cel; evidence:billing_process_control; policy; stripe,assessment:examine; assessment:interview; cel; conversion; evidence:billing_process_control; policy; revenue; stripe,,,,"Billing, payment, refund, or approval evidence may indicate an unmanaged financial process control gap.","Review the billing record, complete approval or customer action, and retain evidence.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
telemetry-repo-secret-key,Repository Contains Hardcoded Secrets,telemetry,policies/telemetry/telemetry-repo-secret-key.yaml,active,critical,telemetry,telemetry::secret_scan::finding,,policy,cel,observability_control,examine; test,NIST 800-53 r5; PCI DSS v4.0.1,NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 8.6,NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 8 Identity and Authentication,code-scanning; cwe-798; secrets; supply-chain; telemetry,assessment:examine; assessment:test; cel; evidence:observability_control; policy; telemetry,assessment:examine; assessment:test; cel; code-scanning; cwe-798; evidence:observability_control; policy; secrets; supply-chain; telemetry,UNPROTECTED_DATA,Credential Access:T1552; Execution:T1059; Initial Access:T1078,Rotate the exposed credential immediately. Remove secret from repository history using git filter-branch or BFG. Store secrets in a secrets manager. Enable pre-commit hooks to prevent future leaks.,"Telemetry, logging, or monitoring evidence may be incomplete for detecting control failures.","Restore telemetry collection, validate signal quality, and retain monitoring evidence.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
terraform-cloud-no-team-access-control,Terraform Cloud Workspace Without Team Access Control,cicd,policies/cicd/terraform-cloud-no-team-access.yaml,active,medium,cicd,terraform::workspace,,policy,cel,delivery_pipeline_control,examine; test,CIS Controls v8; NIST 800-53 r5; PCI DSS v4.0.1; SOC 2,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; NIST 800-53 r5 AC Access Control; PCI DSS v4.0.1 7 Need-to-Know Access; SOC 2 CC6 Logical and Physical Access,access-control; cicd; iac; terraform,assessment:examine; assessment:test; cel; cicd; evidence:delivery_pipeline_control; policy,access-control; assessment:examine; assessment:test; cel; cicd; evidence:delivery_pipeline_control; iac; policy; terraform,,,Configure team access permissions for the Terraform Cloud workspace.,"Build, deployment, or release controls may allow unauthorized changes, secret exposure, or unreviewed execution.","Harden pipeline configuration, protect credentials and runners, and retain pipeline configuration evidence.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
third-party-sa-admin,Third party service account with admin privileges,cerebro,policies/cerebro/third-party-sa-admin.yaml,active,high,cerebro,iam::service_account|iam::role,,policy,cel,attack_path_context,examine; test,CIS Controls v8; NIST 800-53 r5; PCI DSS v4.0.1; SOC 2,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; NIST 800-53 r5 AC Access Control; PCI DSS v4.0.1 7 Need-to-Know Access; SOC 2 CC6 Logical and Physical Access,admin; identity; third-party; wiz,assessment:examine; assessment:test; cel; cerebro; evidence:attack_path_context; policy,admin; assessment:examine; assessment:test; cel; cerebro; evidence:attack_path_context; identity; policy; third-party; wiz,IDENTITY_RISK; PRIVILEGE_ESCALATION,Privilege Escalation:T1078,Third parties should never have admin access. Reduce privileges immediately. Implement proper vendor access management.,"Correlated resource context indicates a control weakness that may increase privilege, exposure, or data-risk impact.","Remediate the underlying resource state, reduce the correlated attack path, and retain graph/evidence context for review.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
third-party-sa-privileged,Third party service account with high privileges,cerebro,policies/cerebro/third-party-sa-privileged.yaml,active,high,cerebro,iam::service_account|iam::role,,policy,cel,attack_path_context,examine; test,CIS Controls v8; NIST 800-53 r5; PCI DSS v4.0.1; SOC 2,CIS Controls v8 5; CIS Controls v8 6; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-6; PCI DSS v4.0.1 7.2; SOC 2 CC6.2,CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; NIST 800-53 r5 AC Access Control; PCI DSS v4.0.1 7 Need-to-Know Access; SOC 2 CC6 Logical and Physical Access,identity; privileged; third-party; wiz,assessment:examine; assessment:test; cel; cerebro; evidence:attack_path_context; policy,assessment:examine; assessment:test; cel; cerebro; evidence:attack_path_context; identity; policy; privileged; third-party; wiz,IDENTITY_RISK; PRIVILEGE_ESCALATION,Privilege Escalation:T1078,Review third-party access requirements. Reduce to minimum necessary privileges. Implement logging and monitoring.,"Correlated resource context indicates a control weakness that may increase privilege, exposure, or data-risk impact.","Remediate the underlying resource state, reduce the correlated attack path, and retain graph/evidence context for review.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
threat-intel-malicious-domain-resolution,DNS Resolution of Threat Intelligence Domain,runtime,policies/runtime/threat-intel-domain-match.yaml,active,high,runtime,network::dns_query,,policy,cel,runtime_threat_signal,examine; test,CIS Controls v8; ISO 27001:2022; NIST 800-53 r5; SOC 2,CIS Controls v8 8; ISO 27001:2022 A.5.24; ISO 27001:2022 A.5.25; ISO 27001:2022 A.5.26; ISO 27001:2022 A.8.16; NIST 800-53 r5 IR-4; NIST 800-53 r5 IR-5; NIST 800-53 r5 IR-8; NIST 800-53 r5 SI-4; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3; SOC 2 CC7.4; SOC 2 CC7.5,CIS Controls v8 8 Audit Log Management; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; NIST 800-53 r5 IR Incident Response; NIST 800-53 r5 SI System and Information Integrity; SOC 2 CC7 System Operations,dga; dns; malware; runtime; threat-intel,assessment:examine; assessment:test; cel; evidence:runtime_threat_signal; policy; runtime,assessment:examine; assessment:test; cel; dga; dns; evidence:runtime_threat_signal; malware; policy; runtime; threat-intel,,,Block the domain in DNS firewall and investigate the querying instance.,"Runtime threat evidence may indicate active compromise, malware, abuse, or policy bypass.","Triage the runtime signal, contain affected assets, remediate the root cause, and retain incident evidence.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
threat-intel-malicious-ip-connection,Connection to Threat Intelligence IP,runtime,policies/runtime/threat-intel-ip-match.yaml,active,critical,runtime,network::connection,,policy,cel,runtime_threat_signal,examine; test,CIS Controls v8; ISO 27001:2022; NIST 800-53 r5; SOC 2,CIS Controls v8 8; ISO 27001:2022 A.5.24; ISO 27001:2022 A.5.25; ISO 27001:2022 A.5.26; ISO 27001:2022 A.8.16; NIST 800-53 r5 IR-4; NIST 800-53 r5 IR-5; NIST 800-53 r5 IR-8; NIST 800-53 r5 SI-4; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3; SOC 2 CC7.4; SOC 2 CC7.5,CIS Controls v8 8 Audit Log Management; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; NIST 800-53 r5 IR Incident Response; NIST 800-53 r5 SI System and Information Integrity; SOC 2 CC7 System Operations,c2; incident-response; network; runtime; threat-intel,assessment:examine; assessment:test; cel; evidence:runtime_threat_signal; policy; runtime,assessment:examine; assessment:test; c2; cel; evidence:runtime_threat_signal; incident-response; network; policy; runtime; threat-intel,,,Block the IP at security groups/firewall and investigate the source instance.,"Runtime threat evidence may indicate active compromise, malware, abuse, or policy bypass.","Triage the runtime signal, contain affected assets, remediate the root cause, and retain incident evidence.",Review the normalized resource snapshot and the evaluated policy conditions to confirm the failed configuration state.
