framework,control_id,control_ref,control_family,related_framework,related_control_id,related_control_ref,related_control_family,relationship,evidence_use,finding_id,finding_name,pack_id,source_id,evaluation_mode,severity,status,maturity,rationale
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-integration-permission-weakened,GitHub Audit Integration Permission Weakened,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-ip-allow-list-disabled,GitHub Audit IP Allow List Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-ip-allow-list-noncompliant,GitHub Audit IP Allow List Noncompliant,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-oauth-app-created,GitHub Audit OAuth Application Created,policy,policy,event,medium,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-org-2fa-disabled,GitHub Audit Organization 2FA Disabled,policy,policy,event,critical,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-org-mfa-not-required,GitHub Audit Organization MFA Not Required,policy,policy,event,critical,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-org-oauth-app-restrictions-disabled,GitHub Audit OAuth App Restrictions Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-org-private-forking-enabled,GitHub Audit Private Repository Forking Enabled,policy,policy,event,medium,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-org-saml-disabled,GitHub Audit Organization SAML Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-org-saml-not-enforced,GitHub Audit Organization SAML Not Enforced,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-push-protection-org-disabled,GitHub Audit Organization Push Protection Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-saml-provider-weakened,GitHub Audit SAML Provider Settings Weakened,policy,policy,event,critical,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-org-secret-scanning-org-disabled,GitHub Audit Organization Secret Scanning Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-advanced-security-disabled,GitHub Audit GitHub Advanced Security Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-artifact-attestation-missing,GitHub Audit Artifact Attestation Missing,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-branch-deletions-allowed,GitHub Audit Branch Deletions Allowed,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-branch-force-pushes-allowed,GitHub Audit Branch Force Pushes Allowed,policy,policy,event,critical,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-branch-policy-override,GitHub Audit Protected Branch Policy Override,policy,policy,event,critical,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-code-security-disabled,GitHub Audit Code Security Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-dependabot-alerts-disabled,GitHub Audit Dependabot Alerts Disabled,policy,policy,event,medium,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-oidc-subject-too-broad,GitHub Audit OIDC Subject Too Broad,policy,policy,event,critical,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-push-protection-disabled-audit,GitHub Audit Repository Push Protection Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-required-review-removed,GitHub Audit Required Review Removed,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-required-status-check-removed,GitHub Audit Required Status Check Removed,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-ruleset-bypass-actor-added,GitHub Audit Repository Ruleset Bypass Actor Added,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-ruleset-destroyed,GitHub Audit Repository Ruleset Destroyed,policy,policy,event,critical,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-ruleset-disabled,GitHub Audit Repository Ruleset Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-secret-scanning-disabled-audit,GitHub Audit Repository Secret Scanning Disabled,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-vulnerability-alerts-disabled,GitHub Audit Repository Vulnerability Alerts Disabled,policy,policy,event,medium,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-webhook-insecure-ssl,GitHub Audit Webhook Insecure SSL,policy,policy,event,medium,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-webhook-non-allowlisted-destination,GitHub Audit Webhook Non-Allowlisted Destination,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-audit-repo-webhook-url-non-allowlisted,GitHub Audit Webhook URL Non-Allowlisted,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-credential-active-integration-installation,GitHub Active Integration Installation Credential,policy,policy,event,medium,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-credential-active-org-credential-authorization,GitHub Active Organization Credential Authorization,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-credential-active-personal-access-token,GitHub Active Personal Access Token,policy,policy,event,high,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
SOC 2,CC6.1,SOC 2 CC6.1,SOC 2 CC6 Logical and Physical Access,SOC 2,CC6.3,SOC 2 CC6.3,SOC 2 CC6 Logical and Physical Access,sibling_scope,review_hint,github-secops-credential-automation-actor-agent,GitHub Automation Actor Agent Credential,policy,policy,event,medium,active,candidate,Authentication or authorization exceptions often need network or system-access boundary evidence to show the full access path.
