tag,tag_kind,tag_source,rule_id,name,domain,severity,evidence_mode,path
github,routing,metadata,github-secops-app-installation-all-repos-secrets-read,GitHub App Installation All Repos Secrets Read,github,high,cel,policies/github/github-secops-app-installation-all-repos-secrets-read.yaml
github,routing,metadata,github-secops-app-installation-all-repos-secrets-write,GitHub App Installation All Repos Secrets Write,github,critical,cel,policies/github/github-secops-app-installation-all-repos-secrets-write.yaml
github,routing,metadata,github-secops-app-installation-all-repos-security-events-read,GitHub App Installation All Repos Security Events Read,github,high,cel,policies/github/github-secops-app-installation-all-repos-security-events-read.yaml
github,routing,metadata,github-secops-app-installation-all-repos-security-events-write,GitHub App Installation All Repos Security Events Write,github,critical,cel,policies/github/github-secops-app-installation-all-repos-security-events-write.yaml
github,routing,metadata,github-secops-app-installation-all-repos-workflows-read,GitHub App Installation All Repos Workflows Read,github,medium,cel,policies/github/github-secops-app-installation-all-repos-workflows-read.yaml
github,routing,metadata,github-secops-app-installation-all-repos-workflows-write,GitHub App Installation All Repos Workflows Write,github,critical,cel,policies/github/github-secops-app-installation-all-repos-workflows-write.yaml
github,routing,metadata,github-secops-audit-org-integration-installed,GitHub Audit Integration Installation Created,github,medium,cel,policies/github/github-secops-audit-org-integration-installed.yaml
github,routing,metadata,github-secops-audit-org-integration-permission-weakened,GitHub Audit Integration Permission Weakened,github,high,cel,policies/github/github-secops-audit-org-integration-permission-weakened.yaml
github,routing,metadata,github-secops-audit-org-ip-allow-list-disabled,GitHub Audit IP Allow List Disabled,github,high,cel,policies/github/github-secops-audit-org-ip-allow-list-disabled.yaml
github,routing,metadata,github-secops-audit-org-ip-allow-list-noncompliant,GitHub Audit IP Allow List Noncompliant,github,high,cel,policies/github/github-secops-audit-org-ip-allow-list-noncompliant.yaml
github,routing,metadata,github-secops-audit-org-oauth-app-created,GitHub Audit OAuth Application Created,github,medium,cel,policies/github/github-secops-audit-org-oauth-app-created.yaml
github,routing,metadata,github-secops-audit-org-org-2fa-disabled,GitHub Audit Organization 2FA Disabled,github,critical,cel,policies/github/github-secops-audit-org-org-2fa-disabled.yaml
github,routing,metadata,github-secops-audit-org-org-mfa-not-required,GitHub Audit Organization MFA Not Required,github,critical,cel,policies/github/github-secops-audit-org-org-mfa-not-required.yaml
github,routing,metadata,github-secops-audit-org-org-oauth-app-restrictions-disabled,GitHub Audit OAuth App Restrictions Disabled,github,high,cel,policies/github/github-secops-audit-org-org-oauth-app-restrictions-disabled.yaml
github,routing,metadata,github-secops-audit-org-org-private-forking-enabled,GitHub Audit Private Repository Forking Enabled,github,medium,cel,policies/github/github-secops-audit-org-org-private-forking-enabled.yaml
github,routing,metadata,github-secops-audit-org-org-saml-disabled,GitHub Audit Organization SAML Disabled,github,high,cel,policies/github/github-secops-audit-org-org-saml-disabled.yaml
github,routing,metadata,github-secops-audit-org-org-saml-not-enforced,GitHub Audit Organization SAML Not Enforced,github,high,cel,policies/github/github-secops-audit-org-org-saml-not-enforced.yaml
github,routing,metadata,github-secops-audit-org-push-protection-org-disabled,GitHub Audit Organization Push Protection Disabled,github,high,cel,policies/github/github-secops-audit-org-push-protection-org-disabled.yaml
github,routing,metadata,github-secops-audit-org-saml-provider-weakened,GitHub Audit SAML Provider Settings Weakened,github,critical,cel,policies/github/github-secops-audit-org-saml-provider-weakened.yaml
github,routing,metadata,github-secops-audit-org-secret-scanning-org-disabled,GitHub Audit Organization Secret Scanning Disabled,github,high,cel,policies/github/github-secops-audit-org-secret-scanning-org-disabled.yaml
github,routing,metadata,github-secops-audit-repo-advanced-security-disabled,GitHub Audit GitHub Advanced Security Disabled,github,high,cel,policies/github/github-secops-audit-repo-advanced-security-disabled.yaml
github,routing,metadata,github-secops-audit-repo-artifact-attestation-missing,GitHub Audit Artifact Attestation Missing,github,high,cel,policies/github/github-secops-audit-repo-artifact-attestation-missing.yaml
github,routing,metadata,github-secops-audit-repo-branch-deletions-allowed,GitHub Audit Branch Deletions Allowed,github,high,cel,policies/github/github-secops-audit-repo-branch-deletions-allowed.yaml
github,routing,metadata,github-secops-audit-repo-branch-force-pushes-allowed,GitHub Audit Branch Force Pushes Allowed,github,critical,cel,policies/github/github-secops-audit-repo-branch-force-pushes-allowed.yaml
github,routing,metadata,github-secops-audit-repo-branch-policy-override,GitHub Audit Protected Branch Policy Override,github,critical,cel,policies/github/github-secops-audit-repo-branch-policy-override.yaml
github,routing,metadata,github-secops-audit-repo-code-security-disabled,GitHub Audit Code Security Disabled,github,high,cel,policies/github/github-secops-audit-repo-code-security-disabled.yaml
github,routing,metadata,github-secops-audit-repo-dependabot-alerts-disabled,GitHub Audit Dependabot Alerts Disabled,github,medium,cel,policies/github/github-secops-audit-repo-dependabot-alerts-disabled.yaml
github,routing,metadata,github-secops-audit-repo-oidc-subject-too-broad,GitHub Audit OIDC Subject Too Broad,github,critical,cel,policies/github/github-secops-audit-repo-oidc-subject-too-broad.yaml
github,routing,metadata,github-secops-audit-repo-push-protection-disabled-audit,GitHub Audit Repository Push Protection Disabled,github,high,cel,policies/github/github-secops-audit-repo-push-protection-disabled-audit.yaml
github,routing,metadata,github-secops-audit-repo-required-review-removed,GitHub Audit Required Review Removed,github,high,cel,policies/github/github-secops-audit-repo-required-review-removed.yaml
github,routing,metadata,github-secops-audit-repo-required-status-check-removed,GitHub Audit Required Status Check Removed,github,high,cel,policies/github/github-secops-audit-repo-required-status-check-removed.yaml
github,routing,metadata,github-secops-audit-repo-ruleset-bypass-actor-added,GitHub Audit Repository Ruleset Bypass Actor Added,github,high,cel,policies/github/github-secops-audit-repo-ruleset-bypass-actor-added.yaml
github,routing,metadata,github-secops-audit-repo-ruleset-destroyed,GitHub Audit Repository Ruleset Destroyed,github,critical,cel,policies/github/github-secops-audit-repo-ruleset-destroyed.yaml
github,routing,metadata,github-secops-audit-repo-ruleset-disabled,GitHub Audit Repository Ruleset Disabled,github,high,cel,policies/github/github-secops-audit-repo-ruleset-disabled.yaml
github,routing,metadata,github-secops-audit-repo-secret-scanning-disabled-audit,GitHub Audit Repository Secret Scanning Disabled,github,high,cel,policies/github/github-secops-audit-repo-secret-scanning-disabled-audit.yaml
github,routing,metadata,github-secops-audit-repo-vulnerability-alerts-disabled,GitHub Audit Repository Vulnerability Alerts Disabled,github,medium,cel,policies/github/github-secops-audit-repo-vulnerability-alerts-disabled.yaml
github,routing,metadata,github-secops-audit-repo-webhook-insecure-ssl,GitHub Audit Webhook Insecure SSL,github,medium,cel,policies/github/github-secops-audit-repo-webhook-insecure-ssl.yaml
github,routing,metadata,github-secops-audit-repo-webhook-non-allowlisted-destination,GitHub Audit Webhook Non-Allowlisted Destination,github,high,cel,policies/github/github-secops-audit-repo-webhook-non-allowlisted-destination.yaml
github,routing,metadata,github-secops-audit-repo-webhook-url-non-allowlisted,GitHub Audit Webhook URL Non-Allowlisted,github,high,cel,policies/github/github-secops-audit-repo-webhook-url-non-allowlisted.yaml
github,routing,metadata,github-secops-credential-active-integration-installation,GitHub Active Integration Installation Credential,github,medium,cel,policies/github/github-secops-credential-active-integration-installation.yaml
github,routing,metadata,github-secops-credential-active-org-credential-authorization,GitHub Active Organization Credential Authorization,github,high,cel,policies/github/github-secops-credential-active-org-credential-authorization.yaml
github,routing,metadata,github-secops-credential-active-personal-access-token,GitHub Active Personal Access Token,github,high,cel,policies/github/github-secops-credential-active-personal-access-token.yaml
github,routing,metadata,github-secops-credential-automation-actor-agent,GitHub Automation Actor Agent Credential,github,medium,cel,policies/github/github-secops-credential-automation-actor-agent.yaml
github,routing,metadata,github-secops-credential-automation-actor-bot,GitHub Automation Actor Bot Credential,github,medium,cel,policies/github/github-secops-credential-automation-actor-bot.yaml
github,routing,metadata,github-secops-credential-public-key-ssh,GitHub Public Key SSH Credential,github,high,cel,policies/github/github-secops-credential-public-key-ssh.yaml
github,routing,metadata,github-secops-credential-unknown-status,GitHub Unknown Credential Status,github,medium,cel,policies/github/github-secops-credential-unknown-status.yaml
github,routing,metadata,github-secops-dependabot-cargo-critical-dismissed,GitHub Dependabot Cargo Critical Alert Dismissed,github,critical,cel,policies/github/github-secops-dependabot-cargo-critical-dismissed.yaml
github,routing,metadata,github-secops-dependabot-cargo-critical-open,GitHub Dependabot Cargo Critical Alert Open,github,critical,cel,policies/github/github-secops-dependabot-cargo-critical-open.yaml
github,routing,metadata,github-secops-dependabot-cargo-critical-runtime-no-patch,GitHub Dependabot Cargo Critical Runtime Alert Without Patch,github,critical,cel,policies/github/github-secops-dependabot-cargo-critical-runtime-no-patch.yaml
github,routing,metadata,github-secops-dependabot-cargo-high-dismissed,GitHub Dependabot Cargo High Alert Dismissed,github,high,cel,policies/github/github-secops-dependabot-cargo-high-dismissed.yaml
github,routing,metadata,github-secops-dependabot-cargo-high-open,GitHub Dependabot Cargo High Alert Open,github,high,cel,policies/github/github-secops-dependabot-cargo-high-open.yaml
github,routing,metadata,github-secops-dependabot-cargo-high-runtime-no-patch,GitHub Dependabot Cargo High Runtime Alert Without Patch,github,high,cel,policies/github/github-secops-dependabot-cargo-high-runtime-no-patch.yaml
github,routing,metadata,github-secops-dependabot-cargo-low-open,GitHub Dependabot Cargo Low Alert Open,github,low,cel,policies/github/github-secops-dependabot-cargo-low-open.yaml
github,routing,metadata,github-secops-dependabot-cargo-medium-open,GitHub Dependabot Cargo Medium Alert Open,github,high,cel,policies/github/github-secops-dependabot-cargo-medium-open.yaml
github,routing,metadata,github-secops-dependabot-composer-critical-dismissed,GitHub Dependabot Composer Critical Alert Dismissed,github,critical,cel,policies/github/github-secops-dependabot-composer-critical-dismissed.yaml
github,routing,metadata,github-secops-dependabot-composer-critical-open,GitHub Dependabot Composer Critical Alert Open,github,critical,cel,policies/github/github-secops-dependabot-composer-critical-open.yaml
github,routing,metadata,github-secops-dependabot-composer-critical-runtime-no-patch,GitHub Dependabot Composer Critical Runtime Alert Without Patch,github,critical,cel,policies/github/github-secops-dependabot-composer-critical-runtime-no-patch.yaml
github,routing,metadata,github-secops-dependabot-composer-high-dismissed,GitHub Dependabot Composer High Alert Dismissed,github,high,cel,policies/github/github-secops-dependabot-composer-high-dismissed.yaml
github,routing,metadata,github-secops-dependabot-composer-high-open,GitHub Dependabot Composer High Alert Open,github,high,cel,policies/github/github-secops-dependabot-composer-high-open.yaml
